"","Time","Year","Month","City","City_code","Recycling","Recycling_per_ca","Income","Income_thous","Population","Baby","Household_Size","EnvBud","EnvBud_perca","TimeIndicator","TT_NTC","TT_TPC","FE_NTC","FE_TPC","TE.NTC","TE.TPC","MRSP","FE_TPC","FE_TYC","FE_TCC","FE_TNC","FE_KSC","FE_Yilan","FE_KLC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","Treated_y2008","DATE_2008","DATE_2009","DATE_2010","DATE_2011","DATE_2012","DATE_2013","DATE_2014","DATE_2015","DATE_2016","All_Tot","All_Cre","All_Com","All_Sch","All_Org","Pap_Tot","Pap_Cre","Pap_Com","Pap_Sch","Pap_Org","Met_Tot","Met_Cre","Met_Com","Met_Sch","Met_Org","Alu_Tot","Alu_Cre","Alu_Com","Alu_Sch","Alu_Org","Pla_Tot","Pla_Cre","Pla_Com","Pla_Sch","Pla_Org","Gla_Tot","Gla_Cre","Gla_Com","Gla_Sch","Gla_Org","Tex_Tot","Tex_Cre","Tex_Com","Tex_Sch","Tex_Org","App_Tot","App_Cre","App_Com","App_Sch","App_Org","Tir_Tot","Tir_Cre","Tir_Com","Tir_Sch","Tir_Org","Ret_Tot","Ret_Cre","Ret_Com","Ret_Sch","Ret_Org","Bat_Tot","Bat_Cre","Bat_Com","Bat_Sch","Bat_Org","Ele_Tot","Ele_Cre","Ele_Com","Ele_Sch","Ele_Org","Lig_Tot","Lig_Cre","Lig_Com","Lig_Sch","Lig_Org","Oth_Tot","Oth_Cre","Oth_Com","Oth_Sch","Oth_Org","All_Tot_pca","All_Cre_pca","All_Com_pca","All_Sch_pca","All_Org_pca","Pap_Tot_pca","Pap_Cre_pca","Pap_Com_pca","Pap_Sch_pca","Pap_Org_pca","Met_Tot_pca","Met_Cre_pca","Met_Com_pca","Met_Sch_pca","Met_Org_pca","Alu_Tot_pca","Alu_Cre_pca","Alu_Com_pca","Alu_Sch_pca","Alu_Org_pca","Pla_Tot_pca","Pla_Cre_pca","Pla_Com_pca","Pla_Sch_pca","Pla_Org_pca","Gla_Tot_pca","Gla_Cre_pca","Gla_Com_pca","Gla_Sch_pca","Gla_Org_pca","Tex_Tot_pca","Tex_Cre_pca","Tex_Com_pca","Tex_Sch_pca","Tex_Org_pca","App_Tot_pca","App_Cre_pca","App_Com_pca","App_Sch_pca","App_Org_pca","Tir_Tot_pca","Tir_Cre_pca","Tir_Com_pca","Tir_Sch_pca","Tir_Org_pca","Ret_Tot_pca","Ret_Cre_pca","Ret_Com_pca","Ret_Sch_pca","Ret_Org_pca","Bat_Tot_pca","Bat_Cre_pca","Bat_Com_pca","Bat_Sch_pca","Bat_Org_pca","Ele_Tot_pca","Ele_Cre_pca","Ele_Com_pca","Ele_Sch_pca","Ele_Org_pca","Lig_Tot_pca","Lig_Cre_pca","Lig_Com_pca","Lig_Sch_pca","Lig_Org_pca","Oth_Tot_pca","Oth_Cre_pca","Oth_Com_pca","Oth_Sch_pca","Oth_Org_pca"
"1246",2012-01-01,2012,1,"KeelungCity",17,5960.201,15.8,1001882,1001.882,377153,0.0229,2.53,743350,1.96,145,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5960201,1082140,479458,44542,4354061,3617457,327780,401708,37144,2850825,570213,77160,27341,1087,464625,17523,2360,4889,181,10093,492660,52130,24498,2430,413602,674814,276700,6426,457,391231,72995,31550,3120,0,38325,126342,9890,4032,200,112220,282259,278270,0,8,3981,32145,1760,3313,1117,25955,4444,0,514,255,3675,24265,3680,1700,55,18830,5949,3320,440,227,1962,25734,22210,122,84,3318,15.8031382489335,2.86923344107033,1.27125596243434,0.118100611688095,11.5445482337407,9.59148409266266,0.869090263102773,1.06510620358316,0.0984852301320684,7.55880239584466,1.51188774847343,0.204585406983373,0.0724931261318351,0.00288211945815094,1.23192709590007,0.0464612504739456,0.00625740747123846,0.0129629089520699,0.000479911335717865,0.0267610227149194,1.30626032405947,0.138219767574433,0.0649550712840677,0.00644300854030062,1.09664247666067,1.78923142597301,0.733654511564272,0.0170381781399061,0.00121170983659152,1.03732702643224,0.193542143374174,0.0836530532701583,0.00827250479248475,0,0.101616585311531,0.334988718106445,0.0262227796146392,0.0106906215779803,0.000530288768749022,0.297545028145076,0.748393887891651,0.737817278398952,0,2.12115507499609e-05,0.0105553979419493,0.0852306623571866,0.0046665411649914,0.00878423345432755,0.00296166277346329,0.0688182249644044,0.0117830164416033,0,0.00136284213568499,0.000676118180155003,0.00974405612576328,0.0643372848684751,0.00975731334498201,0.00450745453436669,0.000145829411405981,0.0499266875777204,0.0157734394264397,0.00880279356123377,0.00116663529124785,0.00060187775253014,0.00520213282142791,0.0682322558749367,0.0588885677695789,0.000323476148936904,0.000222721282874589,0.00879749067354628
"1241",2012-02-01,2012,2,"KeelungCity",17,5010.192,13.28,1001882,1001.882,377153,0.0229,2.53,743350,1.96,146,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5010192,682620,458843,52006,3816723,2943901,197740,380366,40326,2325469,540761,50870,25977,1295,462619,15618,1890,5186,286,8256,454266,41930,23809,2617,385910,655626,192530,7233,802,455061,51691,7230,3311,45,41105,95859,6920,4440,1472,83027,163248,162790,17,0,441,28543,780,3176,1074,23513,4314,2300,638,207,1169,18717,2360,2060,1911,12386,2966,1230,551,255,930,25680,21930,478,39,3233,13.284242734381,1.80992859661729,1.21659644759554,0.137890988537808,10.1198267016304,7.80558818304508,0.524296505662158,1.00851908906995,0.106922124442865,6.1658504638701,1.43379742438745,0.134878948331314,0.0688765567289668,0.00343361977764992,1.22660829954952,0.0414102499516111,0.00501122886467826,0.0137503877736621,0.000758312939311102,0.0218903203739596,1.20446078912272,0.111175040368233,0.0631282264757274,0.00693882853908096,1.02321869373968,1.73835552149923,0.510482483236246,0.0191778933218084,0.00212645796268358,1.20656868697849,0.137055783727029,0.0191699389902772,0.00877893056664006,0.00011931497296853,0.108987599197143,0.254164755417563,0.0183479913987162,0.0117724106662283,0.0039029253379928,0.220141428014625,0.432842904603702,0.431628543323267,4.50745453436669e-05,0,0.00116928673509159,0.0756801616320167,0.00206812619812119,0.00842098564773447,0.00284765068818225,0.0623433990979788,0.0114383287419164,0.00609832084061376,0.00169162117230938,0.000548848875655238,0.00309953785333804,0.0496270744233773,0.00625740747123846,0.00546197431811493,0.00506690918539691,0.0328407834486269,0.007864182440548,0.00326127592780649,0.00146094555790356,0.000676118180155003,0.00246584277468295,0.0680890779073745,0.0581461634933303,0.00126739015731016,0.000103406309906059,0.00857211794682794
"1244",2012-03-01,2012,3,"KeelungCity",17,5292.012,14.03,1001882,1001.882,377153,0.0229,2.53,743350,1.96,147,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5292012,757630,465099,37668,4031615,3048234,188800,391403,25843,2442188,535035,48790,25553,1867,458825,16440,1960,5001,344,9135,464816,36050,21543,3021,404202,803278,265290,7635,693,529660,45262,8190,3340,0,33732,92928,5620,2244,800,84264,179901,179560,0,0,341,30500,800,3300,1667,24733,7781,0,494,334,6953,20456,2000,2082,683,15691,4407,3100,483,194,630,29890,26250,431,257,2952,14.0314726384253,2.00881339933661,1.23318388028201,0.0998745867061909,10.6896007721004,8.08222127359454,0.500592597699077,1.03778307477337,0.0685212632539049,6.47532433786819,1.41861525693817,0.129363945136324,0.0677523445392188,0.00495024565627212,1.21654872160635,0.0435897367911696,0.00519682993374042,0.0132598706625693,0.000912096682248318,0.0242209395126116,1.23243352167423,0.0955845505670113,0.0571200547258009,0.00801001185195398,1.07171890452946,2.12984650791589,0.703401537307141,0.0202437737469939,0.00183745058371536,1.40436374627804,0.120009651255591,0.0217153250802725,0.00885582243810867,0,0.0894385037372101,0.246393373511546,0.0149011144018475,0.00594983998536403,0.00212115507499609,0.223421264049338,0.476997398933589,0.476093256582872,0,0,0.000904142350717083,0.0808690372342259,0.00212115507499609,0.00874976468435887,0.0044199568875231,0.0655781605873478,0.0206308845481807,0,0.00130981325881009,0.000885582243810867,0.0184354890455598,0.05423793526765,0.00530288768749022,0.00552030608267732,0.00181093614527791,0.0416038053522045,0.0116849130193847,0.00821947591560985,0.00128064737652889,0.000514380105686552,0.00167040962155942,0.0792516564895414,0.0696004008983092,0.00114277229665414,0.000681421067842494,0.00782706222673557
"1242",2012-04-01,2012,4,"KeelungCity",17,5310.526,14.08,1001882,1001.882,377153,0.0229,2.53,743350,1.96,148,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5310526,636060,460300,34267,4179899,3063775,146200,388490,21423,2507662,529964,39750,24430,2126,463658,16073,1360,5004,354,9355,466955,35990,20709,3153,407103,784170,189260,7741,640,586529,52609,12260,3094,0,37255,107818,4280,3407,915,99216,188358,184980,0,0,3378,32421,1060,3203,1414,26744,4509,630,495,279,3105,21047,1980,1590,910,16567,4734,2100,465,304,1865,24057,20070,186,126,3675,14.0805614697484,1.68647737125252,1.22045960127587,0.0908570261936137,11.0827674710263,8.12342736237018,0.387641089955535,1.03005941885654,0.0568018814645515,6.64892497209355,1.40516978520653,0.105394892788868,0.0647747731026931,0.00563696961180211,1.22936314970317,0.0426166569005152,0.00360596362749335,0.0132678249941005,0.000938611120685769,0.0248042571582355,1.238104960056,0.0954254639363866,0.0549087505601175,0.00836000243932834,1.07941074312017,2.0791827189496,0.5018122618672,0.0205248267944309,0.00169692405999687,1.55514870622798,0.139489809175587,0.0325067015243151,0.00820356725254738,0,0.0987795403987241,0.28587337234491,0.0113481796512291,0.00903346917563959,0.00242607111702678,0.263065652401015,0.499420659520142,0.490464082215971,0,0,0.00895657730417099,0.0859624608580603,0.00281053047436982,0.00849257463151559,0.00374914159505559,0.0709102141571193,0.0119553602914467,0.00167040962155942,0.00131246470265383,0.000739752832404886,0.00823273313482857,0.0558049385793034,0.00524985881061532,0.00421579571155473,0.00241281389780805,0.0439264701593253,0.0125519351562894,0.00556803207186473,0.00123292138734148,0.000806038928498514,0.00494494276858463,0.0637857845489761,0.0532144779439644,0.000493168554936591,0.000334081924311884,0.00974405612576328
"1240",2012-05-01,2012,5,"KeelungCity",17,5321.322,14.11,1001882,1001.882,377153,0.0229,2.53,743350,1.96,149,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5321322,672008,459206,45988,4144120,3031757,139820,383221,31324,2477392,494814,34860,26906,1613,431435,17533,1280,5627,396,10230,473434,35500,21967,4137,411830,842986,230250,7098,956,604682,65305,15080,3556,0,46669,106828,3200,3139,1685,98804,193236,192800,0,0,436,31649,1150,3170,2052,25277,4181,0,534,579,3068,21533,1380,1845,1117,17191,4160,2928,454,388,390,27215,23100,367,227,3521,14.1091864574854,1.78179147454746,1.21755892171082,0.12193459948615,10.987901461741,8.03853343338115,0.370724878232441,1.01608896124385,0.0830538269614719,6.56866576694339,1.31197153409889,0.0924293323929546,0.071339748059806,0.00427677891996086,1.14392567472617,0.046487764912383,0.00339384811999374,0.0149196745087537,0.00104997176212306,0.0271242705215125,1.25528366471962,0.0941262564529515,0.0582442669155489,0.0109690231815735,1.09194411816955,2.23513004006332,0.610494945022312,0.0188199484029028,0.00253478031462033,1.60328036632348,0.173152540215775,0.0399837731636763,0.00942853430835762,0,0.123740232743741,0.283248442939603,0.00848462029998436,0.0083228822255159,0.00446768287671051,0.261973257537392,0.51235440258993,0.511198373074057,0,0,0.00115602951587287,0.083915546210689,0.00304916042030688,0.008405076984672,0.00544076276736497,0.0670205460383452,0.0110856867106983,0,0.00141587101255989,0.00153518598552842,0.00813462971261,0.0570935402873635,0.00365899250436825,0.00489191389170973,0.00296166277346329,0.0455809711178222,0.0110300063899797,0.00776342757448569,0.00120375550506028,0.0010287602113731,0.00103406309906059,0.0721590442075232,0.0612483527905121,0.000973079890654456,0.00060187775253014,0.00933573377382654
"1237",2012-06-01,2012,6,"KeelungCity",17,5318.597,14.1,1001882,1001.882,377153,0.0229,2.53,743350,1.96,150,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5318597,711920,470426,72383,4063868,3082790,155990,398584,57559,2470657,472824,35140,24629,1801,411254,15250,1160,4626,525,8939,433282,33810,20183,3601,375688,895728,250780,7713,1274,635961,34197,11390,2666,0,20141,91360,3220,4102,2105,81933,207402,201770,0,0,5632,35255,420,2962,1830,30043,4474,0,508,346,3620,13852,1660,2047,1339,8806,3687,2330,527,326,504,27008,22810,220,82,3896,14.1019612730112,1.88761590123902,1.24730812163764,0.191919459741802,10.7751177903928,8.17384456705899,0.4135987251858,1.0568230930153,0.152614456202125,6.55080829265577,1.25366628397494,0.0931717366692032,0.0653024104275984,0.00477525036258495,1.09041688651555,0.0404345186171129,0.00307567485874433,0.0122655792211649,0.00139200801796618,0.0237012565192375,1.14882289150557,0.0896453163570222,0.0535140910983076,0.00954784928132615,0.996115634768913,2.37497249127012,0.664929087134399,0.020450586366806,0.00337793945693127,1.68621487831198,0.0906714251245516,0.0301999453802568,0.00706874928742447,0,0.0534027304568703,0.242235909564553,0.00853764917685926,0.0108762226470424,0.00558128929108346,0.217240748449568,0.549914756080424,0.534981824352451,0,0,0.0149329317279725,0.0934766527112339,0.00111360641437295,0.00785357666517302,0.00485214223405355,0.0796573273976344,0.0118625597569156,0,0.00134693347262252,0.000917399569935809,0.0095982267143573,0.0367278001235573,0.00440139678061688,0.00542750554814624,0.0035502833067747,0.0233486144880195,0.00977587345188823,0.00617786415592611,0.00139731090565367,0.000864370693060906,0.00133632769724754,0.071610195331868,0.060479434075826,0.000583317645623925,0.000217418395187099,0.010330025215231
"1248",2012-07-01,2012,7,"KeelungCity",17,5360.006,14.21,1001882,1001.882,377153,0.0229,2.53,743350,1.96,151,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5360006,643310,475645,24298,4216753,3094898,136800,401042,17275,2539781,493359,30600,25762,916,436081,16562,1260,4888,215,10199,440179,31560,21175,1357,386087,896590,229780,7844,284,658682,54290,13630,3300,0,37360,91696,4260,4096,1305,82035,183866,178600,0,0,5266,32048,610,2854,914,27670,6252,1620,508,351,3773,20636,2000,1849,887,15900,2803,1870,498,205,230,22398,18920,279,46,3153,14.2117549111369,1.70570033911967,1.26114600705814,0.0644247825153187,11.1804837824437,8.20594824911906,0.362717517824331,1.06334034198323,0.0458036924006968,6.7340866969108,1.30811368330624,0.0811341816186004,0.0683064963025616,0.00242872256087052,1.15624428282421,0.0439132129401065,0.00334081924311884,0.0129602575082261,0.000570060426405199,0.0270420757623564,1.16710989969588,0.0836795677085957,0.0561443233913027,0.00359800929596212,1.02368799930002,2.37725803586343,0.609248766415752,0.0207979255103367,0.000753010051623612,1.74645833388572,0.143946886276922,0.0361391795902459,0.00874976468435887,0,0.0990579420023174,0.243126794696052,0.0112951507743542,0.01086031398398,0.00346013421608737,0.21751119572163,0.487510373774039,0.473547870492877,0,0,0.0139625032811618,0.0849734723043433,0.00161738074468452,0.00756722073004855,0.00242341967318303,0.0733654511564272,0.0165768269110944,0.00429533902686708,0.00134693347262252,0.000930656789154534,0.0100038976224503,0.0547151951595241,0.00530288768749022,0.00490251966708471,0.00235183068940191,0.0421579571155473,0.00743199709401755,0.00495819998780336,0.00132041903418507,0.000543545987967748,0.000609832084061376,0.059387039212203,0.0501653175236575,0.000739752832404886,0.000121966416812275,0.00836000243932834
"1247",2012-08-01,2012,8,"KeelungCity",17,5338.645,14.16,1001882,1001.882,377153,0.0229,2.53,743350,1.96,152,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5338645,635620,472216,24461,4206348,3077284,129980,401197,18778,2527329,484564,28680,24353,770,430761,15306,1020,4392,63,9831,439502,33590,20736,1116,384060,921930,228860,7409,312,685349,37545,11780,2553,0,23212,93836,3280,4164,1353,85039,185244,181180,0,0,4064,33180,580,2907,386,29307,3510,0,490,157,2863,19171,1680,1656,773,15062,4396,3790,452,23,131,23677,19980,186,0,3511,14.1551174191906,1.68531073596127,1.25205420611794,0.0648569678618492,11.1528955092496,8.15924571725533,0.34463467080999,1.06375131577901,0.0497888124978457,6.70107091816849,1.28479423470051,0.0760434094386098,0.0645706119267247,0.00204161175968374,1.14213860157549,0.0405829994723627,0.00270447272062001,0.0116451413617285,0.000167040962155942,0.0260663444278582,1.16531487221366,0.0890619987113983,0.0549803395438986,0.00295901132961954,1.01831352262875,2.44444562286393,0.606809438079506,0.0196445474383075,0.000827250479248475,1.81716438686687,0.0995484591134102,0.0312340084793174,0.00676913613308127,0,0.0615453145010115,0.248800884521666,0.00869673580748397,0.0110406121653546,0.00358740352058714,0.225476133028241,0.491164063390719,0.480388595609739,0,0,0.0107754677809801,0.0879749067354628,0.00153783742937216,0.00770774725376704,0.00102345732368561,0.077705864728638,0.00930656789154534,0,0.0012992074834351,0.000416276683467982,0.00759108372464225,0.0508308299284375,0.00445442565749179,0.0043907910052419,0.00204956609121497,0.0399360471744889,0.0116557471371035,0.010048972167794,0.00119845261737279,6.09832084061376e-05,0.00034733914353061,0.062778235888353,0.0529758479980273,0.000493168554936591,0,0.00930921933538909
"1243",2012-09-01,2012,9,"KeelungCity",17,5539.877,14.69,1001882,1001.882,377153,0.0229,2.53,743350,1.96,153,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5539877,601285,463540,42812,4432240,3186852,127030,387735,29356,2642731,489803,27030,27465,1589,433719,17215,980,5643,139,10453,440912,26810,22217,2735,389150,1024348,220020,6569,412,797347,33365,10800,3287,130,19148,95042,3380,2957,3282,85423,172647,172260,0,0,387,32467,1175,3160,1037,27095,2383,0,524,288,1571,20796,2020,1739,2018,15019,1408,630,457,156,165,21432,16480,323,289,4340,14.6886727667551,1.59427341158628,1.22905027932961,0.113513613838416,11.7518354620008,8.4497591163268,0.336812911470942,1.02805757875451,0.0778357854769815,7.00705284062436,1.29868514899789,0.0716685270964304,0.0728219051684595,0.00421314426771098,1.14998157246529,0.0456446057700721,0.00259841496687021,0.0149620976102537,0.00036855069428057,0.0277155424986676,1.16905340803334,0.0710852094508064,0.0589071278764851,0.00725169891264288,1.03180937179341,2.71600119845262,0.583370674500799,0.0174173346095616,0.00109239486362299,2.11412079447863,0.0884654238465556,0.0286355935124472,0.00871529591439018,0.000344687699686864,0.0507698467200314,0.251998525797223,0.00896188019185848,0.00784031944595429,0.00870203869517146,0.226494287464239,0.457763825291062,0.456737716523533,0,0,0.00102610876752936,0.0860844272748725,0.00311544651640051,0.00837856254623455,0.00274954726596368,0.0718408709462738,0.0063183906796446,0,0.00138935657412244,0.000763615826998592,0.00416541827852357,0.0551394261745233,0.00535591656436513,0.00461086084427275,0.00535061367667763,0.0398220350892078,0.00373323293199312,0.00167040962155942,0.00121170983659152,0.000413625239624237,0.000437488234217943,0.0568257444591452,0.0436957945449194,0.000856416361529671,0.000766267270842337,0.0115072662818538
"1238",2012-10-01,2012,10,"KeelungCity",17,5605.023,14.86,1001882,1001.882,377153,0.0229,2.53,743350,1.96,154,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5605023,635405,472609,35918,4461091,3255283,138030,396945,20924,2699384,499391,28320,26368,1877,442826,18122,1050,4842,497,11733,446097,32500,21224,4023,388350,972108,219980,8036,434,743658,38861,9150,3047,0,26664,95070,3250,4176,1755,85889,194522,188750,0,0,5772,29502,845,2880,2051,23726,4486,0,539,580,3367,21069,1680,2072,1713,15604,3207,2150,538,332,187,24036,20050,411,164,3411,14.8614037273998,1.68474067553486,1.25309622354853,0.0952345599796369,11.8283322683367,8.63120006999812,0.365978793752138,1.0524773765554,0.0554788109865227,7.15726508870405,1.32410719257171,0.0750888896548616,0.0699132712718711,0.00497676009470957,1.17412827155027,0.0480494653363489,0.00278401603593237,0.0128382910914138,0.00131776759034132,0.0311093906186614,1.18280114436316,0.0861719249217161,0.0562742441396462,0.0106667585833866,1.02968821671841,2.57748977205537,0.58326461674705,0.0213070027283357,0.00115072662818538,1.9717674259518,0.103037759211779,0.0242607111702678,0.00807894939189135,0,0.0706980986496197,0.252072766224848,0.00861719249217161,0.0110724294914796,0.00465328394577267,0.227729860295424,0.515764159372987,0.50046002550689,0,0,0.0153041338660968,0.0782228962781683,0.00224047004796462,0.00763615826998592,0.00543811132352122,0.0629081566366965,0.0118943770830406,0,0.00142912823177861,0.00153783742937216,0.00892741142188979,0.0558632703438658,0.00445442565749179,0.00549379164423987,0.00454192330433538,0.0413731297377987,0.00850318040689057,0.00570060426405199,0.00142647678793487,0.000880279356123377,0.000495819998780336,0.0637301042282575,0.0531614490670895,0.00108974341977924,0.000434836790374198,0.00904407495101458
"1239",2012-11-01,2012,11,"KeelungCity",17,5429.06,14.39,1001882,1001.882,377153,0.0229,2.53,743350,1.96,155,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5429060,576550,459742,59965,4332803,3188088,130010,386690,19486,2651902,501126,28900,25909,28499,417818,17269,970,4670,201,11428,447847,49600,20557,3286,374404,887815,208960,7634,614,670607,49488,12510,3012,64,33902,95948,4950,4016,1403,85579,121310,121200,0,0,110,33912,1940,2879,1419,27674,5410,1350,507,401,3152,23284,1860,1593,3080,16751,2978,1810,514,170,484,43417,22920,231,41,20225,14.3948477143228,1.52868994811124,1.21898009561107,0.158993830090176,11.4881838405104,8.45303630091767,0.344714214125302,1.0252868199378,0.0516660347392172,7.03136923211535,1.32870744764061,0.0766267270842337,0.0686962585475921,0.0755634981028919,1.10782096390589,0.0457877837376343,0.00257190052843276,0.0123822427502897,0.000532940212592767,0.0303007002463191,1.18744117108972,0.131511614649758,0.0545057310958683,0.00871264447054644,0.992711180873545,2.35399161613457,0.554045705588978,0.0202411223031502,0.0016279865200595,1.77807680172238,0.131214652939258,0.0331695624852513,0.00798614885736027,0.000169692405999687,0.0898892491906468,0.254400733919656,0.0131246470265383,0.0106481984764804,0.00371997571277439,0.226907912703863,0.321646652684719,0.321354993861908,0,0,0.000291658822811962,0.0899157636290842,0.00514380105686552,0.00763350682614218,0.00376239881427431,0.0733760569318022,0.0143443111946611,0.0035794491890559,0.00134428202877877,0.00106322898134179,0.00835735099548459,0.0617362184577612,0.00493168554936591,0.00422375004308596,0.00816644703873494,0.0444143358265744,0.00789599976667294,0.00479911335717865,0.00136284213568499,0.000450745453436669,0.00128329882037263,0.115117737363882,0.060771092898638,0.000612483527905121,0.00010870919759355,0.0536254517397449
"1245",2012-12-01,2012,12,"KeelungCity",17,5350.97,14.19,1001882,1001.882,377153,0.0229,2.53,743350,1.96,156,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5350970,629240,461508,29580,4230642,3301039,169150,386281,15213,2730395,520639,30800,26922,1038,461879,15573,1180,5443,868,8082,467396,69110,21773,2606,373907,704733,211460,6907,820,485546,42873,11960,3356,0,27557,91808,6120,3212,293,82183,105106,98420,0,0,6686,31518,1640,3146,2406,24326,1923,0,564,299,1060,22917,2700,1671,3012,15534,6121,4750,467,169,735,28456,24900,358,69,3129,14.1877964645648,1.66839452423817,1.22366254543912,0.0784297088979804,11.2173096859895,8.75251953451252,0.448491726169486,1.02420237940571,0.0403364151948944,7.23948901374243,1.38044507136361,0.0816644703873494,0.0713821711613059,0.00275219870980743,1.22464623110515,0.0412909349786426,0.00312870373561923,0.0144318088415046,0.00230145325637076,0.021428969145148,1.23927424679109,0.183241284041225,0.0577298868098623,0.00690966265679976,0.991393413283203,1.86855997433402,0.560674315198341,0.0183135226287475,0.00217418395187099,1.28739795255506,0.113675351912884,0.0317112683711915,0.00889824553960859,0,0.073065838002084,0.243423756406551,0.0162268363237201,0.0085164376261093,0.000776873046217318,0.217903609410504,0.278682656640674,0.260955103101394,0,0,0.0177275535392798,0.0835682070671584,0.00434836790374198,0.00834144233242212,0.00637937388805074,0.0644990229429436,0.00509872651152185,0,0.00149541432787224,0.000792781709279788,0.00281053047436982,0.0607631385671067,0.0071588983781118,0.00443056266289808,0.00798614885736027,0.0411875286687366,0.0162294877675638,0.0125943582577893,0.00123822427502897,0.000448094009592924,0.00194881122515266,0.0754494860176109,0.0660209517092533,0.00094921689606075,0.000182949625218413,0.00829636778707845
